Time,PT,DS,FBUOY,FLS
232.92,0,0,0,0
232.96,0,0,0,0
233.00,0,0,0,0
233.04,0,0,0,0
233.08,0,0,0,0
233.12,0,0,0,0
233.16,0,0,0,0
233.20,0,0,0,0
233.24,0,0,0,0
233.28,0,0,0,0
233.32,0,0,0,0
233.36,0,0,0,0
233.40,0,0,0,0
233.44,0,0,0,0
233.48,0,0,0,0
233.52,0,0,0,0
233.56,0,0,0,0
233.60,0,0,0,0
233.64,0,0,0,0
233.68,0,0,0,0
233.72,0,0,0,0
233.76,0,0,0,0
233.80,0,0,0,0
233.84,0,0,0,0
233.88,0,0,0,0
233.92,0,0,0,0
233.96,0,0,0,0
234.00,0,0,0,0
234.04,0,0,0,0
234.08,0,0,0,0
234.12,0,0,0,0
234.16,0,0,0,0
234.20,0,0,0,0
234.24,0,0,0,0
234.28,0,0,0,0
234.32,0,0,0,0
234.36,0,0,0,0
234.40,0,0,0,0
234.44,0,0,0,0
234.48,0,0,0,0
234.52,0,0,0,0
234.56,0,0,0,0
234.60,0,0,0,0
234.64,0,0,0,0
234.68,0,0,0,0
234.72,0,0,0,0
234.76,0,0,0,0
234.80,0,0,0,0
234.84,0,0,0,0
234.88,0,0,0,0
234.92,0,0,0,0
234.96,0,0,0,0
235.00,0,0,0,0
235.04,0,0,0,0
235.08,0,0,0,0
235.12,0,0,0,0
235.16,0,0,0,0
235.20,0,0,0,0
235.24,0,0,0,0
235.28,0,0,0,0
235.32,0,0,0,0
235.36,0,0,0,0
235.40,0,0,0,0
235.44,0,0,0,0
235.48,0,0,0,0
235.52,0,0,0,0
235.56,0,0,0,0
235.60,0,0,0,0
235.64,0,0,0,0
235.68,0,0,0,0
235.72,0,0,0,0
235.76,0,0,0,0
235.80,0,0,0,0
235.84,0,0,0,0
235.88,0,0,0,0
235.92,0,0,0,0
235.96,0,0,0,0
236.00,0,0,0,0
236.04,0,0,0,0
236.08,0,0,0,0
236.12,0,0,0,0
236.16,0,0,0,0
236.20,0,0,0,0
236.24,0,0,0,0
236.28,0,0,0,0
236.32,0,0,0,0
236.36,0,0,0,0
236.40,0,0,0,0
236.44,0,0,0,0
236.48,0,0,0,0
236.52,0,0,0,0
236.56,0,0,0,0
236.60,0,0,0,0
236.64,0,0,0,0
236.68,0,0,0,0
236.72,0,0,0,0
236.76,0,0,0,0
236.80,0,0,0,0
236.84,0,0,0,0
236.88,0,0,0,0
236.92,0,0,0,0
236.96,0,0,0,0
237.00,0,0,0,0
237.04,0,0,0,0
237.08,0,0,0,0
237.12,0,0,0,0
237.16,0,0,0,0
237.20,0,0,0,0
237.24,0,0,0,0
237.28,0,0,0,0
237.32,0,0,0,0
237.36,0,0,0,0
237.40,0,0,0,0
237.44,0,0,0,0
237.48,0,0,0,0
237.52,0,0,0,0
237.56,0,0,0,0
237.60,0,0,0,0
237.64,0,0,0,0
237.68,0,0,0,0
237.72,0,0,0,0
237.76,0,0,0,0
237.80,0,0,0,0
237.84,0,0,0,0
237.88,0,0,0,0
237.92,0,0,0,0
237.96,0,0,0,0
238.00,0,0,0,0
238.04,0,0,0,0
238.08,0,0,0,0
238.12,0,0,0,0
238.16,0,0,0,0
238.20,0,0,0,0
238.24,0,0,0,0
238.28,0,0,0,0
238.32,0,0,0,0
238.36,0,0,0,0
238.40,0,0,0,0
238.44,0,0,0,0
238.48,0,0,0,0
238.52,0,0,0,0
238.56,0,0,0,0
238.60,0,0,0,0
238.64,0,0,0,0
238.68,0,0,0,0
238.72,0,0,0,0
238.76,0,0,0,0
238.80,0,0,0,0
238.84,0,0,0,0
238.88,0,0,0,0
238.92,0,0,0,0
238.96,0,0,0,0
239.00,0,0,0,0
239.04,0,0,0,0
239.08,0,0,0,0
239.12,0,0,0,0
239.16,0,0,0,0
239.20,0,0,0,0
239.24,0,0,0,0
239.28,0,0,0,0
239.32,0,0,0,0
239.36,0,0,0,0
239.40,0,0,0,0
239.44,0,0,0,0
239.48,0,0,0,0
239.52,0,0,0,0
239.56,0,0,0,0
239.60,0,0,0,0
239.64,0,0,0,0
239.68,0,0,0,0
239.72,0,0,0,0
239.76,0,0,0,0
239.80,0,0,0,0
239.84,0,0,0,0
239.88,0,0,0,0
239.92,0,0,0,0
239.96,0,0,0,0
240.00,0,0,0,0
240.04,0,0,0,0
240.08,0,0,0,0
240.12,0,0,0,0
240.16,0,0,0,0
240.20,0,0,0,0
240.24,0,0,0,0
240.28,0,0,0,0
240.32,0,0,0,0
240.36,0,0,0,0
240.40,0,0,0,0
240.44,0,0,0,0
240.48,0,0,0,0
240.52,0,0,0,0
240.56,0,0,0,0
240.60,0,0,0,0
240.64,0,0,0,0
240.68,0,0,0,0
240.72,0,0,0,0
240.76,0,0,0,0
240.80,0,0,0,0
240.84,0,0,0,0
240.88,0,0,0,0
240.92,0,0,0,0
240.96,0,0,0,0
241.00,0,0,0,0
241.04,0,0,0,0
241.08,0,0,0,0
241.12,0,0,0,0
241.16,0,0,0,0
241.20,0,0,0,0
241.24,0,0,0,0
241.28,0,0,0,0
241.32,0,0,0,0
241.36,0,0,0,0
241.40,0,0,0,0
241.44,0,0,0,0
241.48,0,0,0,0
241.52,0,0,0,0
241.56,0,0,0,0
241.60,0,0,0,0
241.64,0,0,0,0
241.68,0,0,0,0
241.72,0,0,0,0
241.76,0,0,0,0
241.80,0,0,0,0
241.84,0,0,0,0
241.88,0,0,0,0
241.92,0,0,0,0
241.96,0,0,0,0
242.00,0,0,0,0
242.04,0,0,0,0
242.08,0,0,0,0
242.12,0,0,0,0
242.16,0,0,0,0
242.20,0,0,0,0
242.24,0,0,0,0
242.28,0,0,0,0
242.32,0,0,0,0
242.36,0,0,0,0
242.40,0,0,0,0
242.44,0,0,0,0
242.48,0,0,0,0
242.52,0,0,0,0
242.56,0,0,0,0
242.60,0,0,0,0
242.64,0,0,0,0
242.68,0,0,0,0
242.72,0,0,0,0
242.76,0,0,0,0
242.80,0,0,0,0
242.84,0,0,0,0
242.88,0,0,0,0
242.92,0,0,0,0
242.96,0,0,0,0
243.00,0,0,0,0
243.04,0,0,0,0
243.08,0,0,0,0
243.12,0,0,0,0
243.16,0,0,0,0
243.20,0,0,0,0
243.24,0,0,0,0
243.28,0,0,0,0
243.32,0,0,0,0
243.36,0,0,0,0
243.40,0,0,0,0
243.44,0,0,0,0
243.48,0,0,0,0
243.52,0,0,0,0
243.56,0,0,0,0
243.60,0,0,0,0
243.64,0,0,0,0
243.68,0,0,0,0
243.72,0,0,0,0
243.76,0,0,0,0
243.80,0,0,0,0
243.84,0,0,0,0
243.88,0,0,0,0
243.92,0,0,0,0
243.96,0,0,0,0
244.00,0,0,0,0
244.04,0,0,0,0
244.08,0,0,0,0
244.12,0,0,0,0
244.16,0,0,0,0
244.20,0,0,0,0
244.24,0,0,0,0
244.28,0,0,0,0
244.32,0,0,0,0
244.36,0,0,0,0
244.40,0,0,0,0
244.44,0,0,0,0
244.48,0,0,0,0
244.52,0,0,0,0
244.56,0,0,0,0
244.60,0,0,0,0
244.64,0,0,0,0
244.68,0,0,0,0
244.72,0,0,0,0
244.76,0,0,0,0
244.80,0,0,0,0
244.84,0,0,0,0
244.88,0,0,0,0
244.92,0,0,0,0
244.96,0,0,0,0
245.00,0,0,0,0
245.04,0,0,0,0
245.08,0,0,0,0
245.12,0,0,0,0
245.16,0,0,0,0
245.20,0,0,0,0
245.24,0,0,0,0
245.28,0,0,0,0
245.32,0,0,0,0
245.36,0,0,0,0
245.40,0,0,0,0
245.44,0,0,0,0
245.48,0,0,0,0
245.52,0,0,0,0
245.56,0,0,0,0
245.60,0,0,0,0
245.64,0,0,0,0
245.68,0,0,0,0
245.72,0,0,0,0
245.76,0,0,0,0
245.80,0,0,0,0
245.84,0,0,0,0
245.88,0,0,0,0
245.92,0,0,0,0
245.96,0,0,0,0
246.00,0,0,0,0
246.04,0,0,0,0
246.08,0,0,0,0
246.12,0,0,0,0
246.16,0,0,0,0
246.20,0,0,0,0
246.24,0,0,0,0
246.28,0,0,0,0
246.32,0,0,0,0
246.36,0,0,0,0
246.40,0,0,0,0
246.44,0,0,0,0
246.48,0,0,0,0
246.52,0,0,0,0
246.56,0,0,0,0
246.60,0,0,0,0
246.64,0,0,0,0
246.68,0,0,0,0
246.72,0,0,0,0
246.76,0,0,0,0
246.80,0,0,0,0
246.84,0,0,0,0
246.88,0,0,0,0
246.92,0,0,0,0
246.96,0,0,0,0
247.00,0,0,0,0
247.04,0,0,0,0
247.08,0,0,0,0
247.12,0,0,0,0
247.16,0,0,0,0
247.20,0,0,0,0
247.24,0,0,0,0
247.28,0,0,0,0
247.32,0,0,0,0
247.36,0,0,0,0
247.40,0,0,0,0
247.44,0,0,0,0
247.48,0,0,0,0
247.52,0,0,0,0
247.56,0,0,0,0
247.60,0,0,0,0
247.64,0,0,0,0
247.68,0,0,0,0
247.72,0,0,0,0
247.76,0,0,0,0
247.80,0,0,0,0
247.84,0,0,0,0
247.88,0,0,0,0
247.92,0,0,0,0
247.96,0,0,0,0
248.00,0,0,0,0
248.04,0,0,0,0
248.08,0,0,0,0
248.12,0,0,0,0
248.16,0,0,0,0
248.20,0,0,0,0
248.24,0,0,0,0
248.28,0,0,0,0
248.32,0,0,0,0
248.36,0,0,0,0
248.40,0,0,0,0
248.44,0,0,0,0
248.48,0,0,0,0
248.52,0,0,0,0
248.56,0,0,0,0
248.60,0,0,0,0
248.64,0,0,0,0
248.68,0,0,0,0
248.72,0,0,0,0
248.76,0,0,0,0
248.80,0,0,0,0
248.84,0,0,0,0
248.88,0,0,0,0
248.92,0,0,0,0
248.96,0,0,0,0
249.00,0,0,0,0
249.04,0,0,0,0
249.08,0,0,0,0
249.12,0,0,0,0
249.16,0,0,0,0
249.20,0,0,0,0
249.24,0,0,0,0
249.28,0,0,0,0
249.32,0,0,0,0
249.36,0,0,0,0
249.40,0,0,0,0
249.44,0,0,0,0
249.48,0,0,0,0
249.52,0,0,0,0
249.56,0,0,0,0
249.60,0,0,0,0
249.64,0,0,0,0
249.68,0,0,0,0
249.72,0,0,0,0
249.76,0,0,0,0
249.80,0,0,0,0
249.84,0,0,0,0
249.88,0,0,0,0
249.92,0,0,0,0
249.96,0,0,0,0
250.00,0,0,0,0
250.04,0,0,0,0
250.08,0,0,0,0
250.12,0,0,0,0
250.16,0,0,0,0
250.20,0,0,0,0
250.24,0,0,0,0
250.28,0,0,0,0
250.32,0,0,0,0
250.36,0,0,0,0
250.40,0,0,0,0
250.44,0,0,0,0
250.48,0,0,0,0
250.52,0,0,0,0
250.56,0,0,0,0
250.60,0,0,0,0
250.64,0,0,0,0
250.68,0,0,0,0
250.72,0,0,0,0
250.76,0,0,0,0
250.80,0,0,0,0
250.84,0,0,0,0
250.88,0,0,0,0
250.92,0,0,0,0
250.96,0,0,0,0
251.00,0,0,0,0
251.04,0,0,0,0
251.08,0,0,0,0
251.12,0,0,0,0
251.16,0,0,0,0
251.20,0,0,0,0
251.24,0,0,0,0
251.28,0,0,0,0
251.32,0,0,0,0
251.36,0,0,0,0
251.40,0,0,0,0
251.44,0,0,0,0
251.48,0,0,0,0
251.52,0,0,0,0
251.56,0,0,0,0
251.60,0,0,0,0
251.64,0,0,0,0
251.68,0,0,0,0
251.72,0,0,0,0
251.76,0,0,0,0
251.80,0,0,0,0
251.84,0,0,0,0
251.88,0,0,0,0
251.92,0,0,0,0
251.96,0,0,0,0
252.00,0,0,0,0
252.04,0,0,0,0
252.08,0,0,0,0
252.12,0,0,0,0
252.16,0,0,0,0
252.20,0,0,0,0
252.24,0,0,0,0
252.28,0,0,0,0
252.32,0,0,0,0
252.36,0,0,0,0
252.40,0,0,0,0
252.44,0,0,0,0
252.48,0,0,0,0
252.52,0,0,0,0
252.56,0,0,0,0
252.60,0,0,0,0
252.64,0,0,0,0
252.68,0,0,0,0
252.72,0,0,0,0
252.76,0,0,0,0
252.80,0,0,0,0
252.84,0,0,0,0
252.88,0,0,0,0
252.92,0,0,0,0
252.96,0,0,0,0
253.00,0,0,0,0
253.04,0,0,0,0
253.08,0,0,0,0
253.12,0,0,0,0
253.16,0,0,0,0
253.20,0,0,0,0
253.24,0,0,0,0
253.28,0,0,0,0
253.32,0,0,0,0
253.36,0,0,0,0
253.40,0,0,0,0
253.44,0,0,0,0
253.48,0,0,0,0
253.52,0,0,0,0
253.56,0,0,0,0
253.60,0,0,0,0
253.64,0,0,0,0
253.68,0,0,0,0
253.72,0,0,0,0
253.76,0,0,0,0
253.80,0,0,0,0
253.84,0,0,0,0
253.88,0,0,0,0
253.92,0,0,0,0
253.96,0,0,0,0
254.00,0,0,0,0
254.04,0,0,0,0
254.08,0,0,0,0
254.12,0,0,0,0
254.16,0,0,0,0
254.20,0,0,0,0
254.24,0,0,0,0
254.28,0,0,0,0
254.32,0,0,0,0
254.36,0,0,0,0
254.40,0,0,0,0
254.44,0,0,0,0
254.48,0,0,0,0
254.52,0,0,0,0
254.56,0,0,0,0
254.60,0,0,0,0
254.64,0,0,0,0
254.68,0,0,0,0
254.72,0,0,0,0
254.76,0,0,0,0
254.80,0,0,0,0
254.84,0,0,0,0
254.88,0,0,0,0
254.92,0,0,0,0
254.96,0,0,0,0
255.00,0,0,0,0
255.04,0,0,0,0
255.08,0,0,0,0
255.12,0,0,0,0
255.16,0,0,0,0
255.20,0,0,0,0
255.24,0,0,0,0
255.28,0,0,0,0
255.32,0,0,0,0
255.36,0,0,0,0
255.40,0,0,0,0
255.44,0,0,0,0
255.48,0,0,0,0
255.52,0,0,0,0
255.56,0,0,0,0
255.60,0,0,0,0
255.64,0,0,0,0
255.68,0,0,0,0
255.72,0,0,0,0
255.76,0,0,0,0
255.80,0,0,0,0
255.84,0,0,0,0
255.88,0,0,0,0
255.92,0,0,0,0
255.96,0,0,0,0
256.00,0,0,0,0
256.04,0,0,0,0
256.08,0,0,0,0
256.12,0,0,0,0
256.16,0,0,0,0
256.20,0,0,0,0
256.24,0,0,0,0
256.28,0,0,0,0
256.32,0,0,0,0
256.36,0,0,0,0
256.40,0,0,0,0
256.44,0,0,0,0
256.48,0,0,0,0
256.52,0,0,0,0
256.56,0,0,0,0
256.60,0,0,0,0
256.64,0,0,0,0
256.68,0,0,0,0
256.72,0,0,0,0
256.76,0,0,0,0
256.80,0,0,0,0
256.84,0,0,0,0
256.88,0,0,0,0
256.92,0,0,0,0
256.96,0,0,0,0
257.00,0,0,0,0
257.04,0,0,0,0
257.08,0,0,0,0
257.12,0,0,0,0
257.16,0,0,0,0
257.20,0,0,0,0
257.24,0,0,0,0
257.28,0,0,0,0
257.32,0,0,0,0
257.36,0,0,0,0
257.40,0,0,0,0
257.44,0,0,0,0
257.48,0,0,0,0
257.52,0,0,0,0
257.56,0,0,0,0
257.60,0,0,0,0
257.64,0,0,0,0
257.68,0,0,0,0
257.72,0,0,0,0
257.76,0,0,0,0
257.80,0,0,0,0
257.84,0,0,0,0
257.88,0,0,0,0
257.92,0,0,0,0
257.96,0,0,0,0
258.00,0,0,0,0
258.04,0,0,0,0
258.08,0,0,0,0
258.12,0,0,0,0
258.16,0,0,0,0
258.20,0,0,0,0
258.24,0,0,0,0
258.28,0,0,0,0
258.32,0,0,0,0
258.36,0,0,0,0
258.40,0,0,0,0
258.44,0,0,0,0
258.48,0,0,0,0
258.52,0,0,0,0
258.56,0,0,0,0
258.60,0,0,0,0
258.64,0,0,0,0
258.68,0,0,0,0
258.72,0,0,0,0
258.76,0,0,0,0
258.80,0,0,0,0
258.84,0,0,0,0
258.88,0,0,0,0
258.92,0,0,0,0
258.96,0,0,0,0
259.00,0,0,0,0
259.04,0,0,0,0
259.08,0,0,0,0
259.12,0,0,0,0
259.16,0,0,0,0
259.20,0,0,0,0
259.24,0,0,0,0
259.28,0,0,0,0
259.32,0,0,0,0
259.36,0,0,0,0
259.40,0,0,0,0
259.44,0,0,0,0
259.48,0,0,0,0
259.52,0,0,0,0
259.56,0,0,0,0
259.60,0,0,0,0
259.64,0,0,0,0
259.68,0,0,0,0
259.72,0,0,0,0
259.76,0,0,0,0
259.80,0,0,0,0
259.84,0,0,0,0
259.88,0,0,0,0
259.92,0,0,0,0
259.96,0,0,0,0
260.00,0,0,0,0
260.04,0,0,0,0
260.08,0,0,0,0
260.12,0,0,0,0
260.16,0,0,0,0
260.20,0,0,0,0
260.24,0,0,0,0
260.28,0,0,0,0
260.32,0,0,0,0
260.36,0,0,0,0
260.40,0,0,0,0
260.44,0,0,0,0
260.48,0,0,0,0
260.52,0,0,0,0
260.56,0,0,0,0
260.60,0,0,0,0
260.64,0,0,0,0
260.68,0,0,0,0
260.72,0,0,0,0
260.76,0,0,0,0
260.80,0,0,0,0
260.84,0,0,0,0
260.88,0,0,0,0
260.92,0,0,0,0
260.96,0,0,0,0
261.00,0,0,0,0
261.04,0,0,0,0
261.08,0,0,0,0
261.12,0,0,0,0
261.16,0,0,0,0
261.20,0,0,0,0
261.24,0,0,0,0
261.28,0,0,0,0
261.32,0,0,0,0
261.36,0,0,0,0
261.40,0,0,0,0
261.44,0,0,0,0
261.48,0,0,0,0
261.52,0,0,0,0
261.56,0,0,0,0
261.60,0,0,0,0
261.64,0,0,0,0
261.68,0,0,0,0
261.72,0,0,0,0
261.76,0,0,0,0
261.80,0,0,0,0
261.84,0,0,0,0
261.88,0,0,0,0
261.92,0,0,0,0
261.96,0,0,0,0
262.00,0,0,0,0
262.04,0,0,0,0
262.08,0,0,0,0
262.12,0,0,0,0
262.16,0,0,0,0
262.20,0,0,0,0
262.24,0,0,0,0
262.28,0,0,0,0
262.32,0,0,0,0
262.36,0,0,0,0
262.40,0,0,0,0
262.44,0,0,0,0
262.48,0,0,0,0
262.52,0,0,0,0
262.56,0,0,0,0
262.60,0,0,0,0
262.64,0,0,0,0
262.68,0,0,0,0
262.72,0,0,0,0
262.76,0,0,0,0
262.80,0,0,0,0
262.84,0,0,0,0
262.88,0,0,0,0
262.92,0,0,0,0
262.96,0,0,0,0
263.00,0,0,0,0
263.04,0,0,0,0
263.08,0,0,0,0
263.12,0,0,0,0
263.16,0,0,0,0
263.20,0,0,0,0
263.24,0,0,0,0
263.28,0,0,0,0
263.32,0,0,0,0
263.36,0,0,0,0
263.40,0,0,0,0
263.44,0,0,0,0
263.48,0,0,0,0
263.52,0,0,0,0
263.56,0,0,0,0
263.60,0,0,0,0
263.64,0,0,0,0
263.68,0,0,0,0
263.72,0,0,0,0
263.76,0,0,0,0
263.80,0,0,0,0
263.84,0,0,0,0
263.88,0,0,0,0
263.92,0,0,0,0
263.96,0,0,0,0
264.00,0,0,0,0
264.04,0,0,0,0
264.08,0,0,0,0
264.12,0,0,0,0
264.16,0,0,0,0
264.20,0,0,0,0
264.24,0,0,0,0
264.28,0,0,0,0
264.32,0,0,0,0
264.36,0,0,0,0
264.40,0,0,0,0
264.44,0,0,0,0
264.48,0,0,0,0
264.52,0,0,0,0
264.56,0,0,0,0
264.60,0,0,0,0
264.64,0,0,0,0
264.68,0,0,0,0
264.72,0,0,0,0
264.76,0,0,0,0
264.80,0,0,0,0
264.84,0,0,0,0
264.88,0,0,0,0
264.92,0,0,0,0
264.96,0,0,0,0
265.00,0,0,0,0
265.04,0,0,0,0
265.08,0,0,0,0
265.12,0,0,0,0
265.16,0,0,0,0
265.20,0,0,0,0
265.24,0,0,0,0
265.28,0,0,0,0
265.32,0,0,0,0
265.36,0,0,0,0
265.40,0,0,0,0
265.44,0,0,0,0
265.48,0,0,0,0
265.52,0,0,0,0
265.56,0,0,0,0
265.60,0,0,0,0
265.64,0,0,0,0
265.68,0,0,0,0
265.72,0,0,0,0
265.76,0,0,0,0
265.80,0,0,0,0
265.84,0,0,0,0
265.88,0,0,0,0
265.92,0,0,0,0
265.96,0,0,0,0
266.00,0,0,0,0
266.04,0,0,0,0
266.08,0,0,0,0
266.12,0,0,0,0
266.16,0,0,0,0
266.20,0,0,0,0
266.24,0,0,0,0
266.28,0,0,0,0
266.32,0,0,0,0
266.36,0,0,0,0
266.40,0,0,0,0
266.44,0,0,0,0
266.48,0,0,0,0
266.52,0,0,0,0
266.56,0,0,0,0
266.60,0,0,0,0
266.64,0,0,0,0
266.68,0,0,0,0
266.72,0,0,0,0
266.76,0,0,0,0
266.80,0,0,0,0
266.84,0,0,0,0
266.88,0,0,0,0
266.92,0,0,0,0
266.96,0,0,0,0
267.00,0,0,0,0
267.04,0,0,0,0
267.08,0,0,0,0
267.12,0,0,0,0
267.16,0,0,0,0
267.20,0,0,0,0
267.24,0,0,0,0
267.28,0,0,0,0
267.32,0,0,0,0
267.36,0,0,0,0
267.40,0,0,0,0
267.44,0,0,0,0
267.48,0,0,0,0
267.52,0,0,0,0
267.56,0,0,0,0
267.60,0,0,0,0
267.64,0,0,0,0
267.68,0,0,0,0
267.72,0,0,0,0
267.76,0,0,0,0
267.80,0,0,0,0
267.84,0,0,0,0
267.88,0,0,0,0
267.92,0,0,0,0
267.96,0,0,0,0
268.00,0,0,0,0
268.04,0,0,0,0
268.08,0,0,0,0
268.12,0,0,0,0
268.16,0,0,0,0
268.20,0,0,0,0
268.24,0,0,0,0
268.28,0,0,0,0
268.32,0,0,0,0
268.36,0,0,0,0
268.40,0,0,0,0
268.44,0,0,0,0
268.48,0,0,0,0
268.52,0,0,0,0
268.56,0,0,0,0
268.60,0,0,0,0
268.64,0,0,0,0
268.68,0,0,0,0
268.72,0,0,0,0
268.76,0,0,0,0
268.80,0,0,0,0
268.84,0,0,0,0
268.88,0,0,0,0
268.92,0,0,0,0
268.96,0,0,0,0
269.00,0,0,0,0
269.04,0,0,0,0
269.08,0,0,0,0
269.12,0,0,0,0
269.16,0,0,0,0
269.20,0,0,0,0
269.24,0,0,0,0
269.28,0,0,0,0
269.32,0,0,0,0
269.36,0,0,0,0
269.40,0,0,0,0
269.44,0,0,0,0
269.48,0,0,0,0
269.52,0,0,0,0
269.56,0,0,0,0
269.60,0,0,0,0
269.64,0,0,0,0
269.68,0,0,0,0
269.72,0,0,0,0
269.76,0,0,0,0
269.80,0,0,0,0
269.84,0,0,0,0
269.88,0,0,0,0
269.92,0,0,0,0
269.96,0,0,0,0
270.00,0,0,0,0
270.04,0,0,0,0
270.08,0,0,0,0
270.12,0,0,0,0
270.16,0,0,0,0
270.20,0,0,0,0
270.24,0,0,0,0
270.28,0,0,0,0
270.32,0,0,0,0
270.36,0,0,0,0
270.40,0,0,0,0
270.44,0,0,0,0
270.48,0,0,0,0
270.52,0,0,0,0
270.56,0,0,0,0
270.60,0,0,0,0
270.64,0,0,0,0
270.68,0,0,0,0
270.72,0,0,0,0
270.76,0,0,0,0
270.80,0,0,0,0
270.84,0,0,0,0
270.88,0,0,0,0
270.92,0,0,0,0
270.96,0,0,0,0
271.00,0,0,0,0
271.04,0,0,0,0
271.08,0,0,0,0
271.12,0,0,0,0
271.16,0,0,0,0
271.20,0,0,0,0
271.24,0,0,0,0
271.28,0,0,0,0
271.32,0,0,0,0
271.36,0,0,0,0
271.40,0,0,0,0
271.44,0,0,0,0
271.48,0,0,0,0
271.52,0,0,0,0
271.56,0,0,0,0
271.60,0,0,0,0
271.64,0,0,0,0
271.68,0,0,0,0
271.72,0,0,0,0
271.76,0,0,0,0
271.80,0,0,0,0
271.84,0,0,0,0
271.88,0,0,0,0
271.92,0,0,0,0
271.96,0,0,0,0
272.00,0,0,0,0
272.04,0,0,0,0
272.08,0,0,0,0
272.12,0,0,0,0
272.16,0,0,0,0
272.20,0,0,0,0
272.24,0,0,0,0
272.28,0,0,0,0
272.32,0,0,0,0
272.36,0,0,0,0
272.40,0,0,0,0
272.44,0,0,0,0
272.48,0,0,0,0
272.52,0,0,0,0
272.56,0,0,0,0
272.60,0,0,0,0
272.64,0,0,0,0
272.68,0,0,0,0
272.72,0,0,0,0
272.76,0,0,0,0
272.80,0,0,0,0
272.84,0,0,0,0
272.88,0,0,0,0
272.92,0,0,0,0
272.96,0,0,0,0
273.00,0,0,0,0
273.04,0,0,0,0
273.08,0,0,0,0
273.12,0,0,0,0
273.16,0,0,0,0
273.20,0,0,0,0
273.24,0,0,0,0
273.28,0,0,0,0
273.32,0,0,0,0
273.36,0,0,0,0
273.40,0,0,0,0
273.44,0,0,0,0
273.48,0,0,0,0
273.52,0,0,0,0
273.56,0,0,0,0
273.60,0,0,0,0
273.64,0,0,0,0
273.68,0,0,0,0
273.72,0,0,0,0
273.76,0,0,0,0
273.80,0,0,0,0
273.84,0,0,0,0
273.88,0,0,0,0
273.92,0,0,0,0
273.96,0,0,0,0
274.00,0,0,0,0
274.04,0,0,0,0
274.08,0,0,0,0
274.12,0,0,0,0
274.16,0,0,0,0
274.20,0,0,0,0
274.24,0,0,0,0
274.28,0,0,0,0
274.32,0,0,0,0
274.36,0,0,0,0
274.40,0,0,0,0
274.44,0,0,0,0
274.48,0,0,0,0
274.52,0,0,0,0
274.56,0,0,0,0
274.60,0,0,0,0
274.64,0,0,0,0
274.68,0,0,0,0
274.72,0,0,0,0
274.76,0,0,0,0
274.80,0,0,0,0
274.84,0,0,0,0
274.88,0,0,0,0
274.92,0,0,0,0
274.96,0,0,0,0
275.00,0,0,0,0
275.04,0,0,0,0
275.08,0,0,0,0
275.12,0,0,0,0
275.16,0,0,0,0
275.20,0,0,0,0
275.24,0,0,0,0
275.28,0,0,0,0
275.32,0,0,0,0
275.36,0,0,0,0
275.40,0,0,0,0
275.44,0,0,0,0
275.48,0,0,0,0
275.52,0,0,0,0
275.56,0,0,0,0
275.60,0,0,0,0
275.64,0,0,0,0
275.68,0,0,0,0
275.72,0,0,0,0
275.76,0,0,0,0
275.80,0,0,0,0
275.84,0,0,0,0
275.88,0,0,0,0
275.92,0,0,0,0
275.96,0,0,0,0
276.00,0,0,0,0
276.04,0,0,0,0
276.08,0,0,0,0
276.12,0,0,0,0
276.16,0,0,0,0
276.20,0,0,0,0
276.24,0,0,0,0
276.28,0,0,0,0
276.32,0,0,0,0
276.36,0,0,0,0
276.40,0,0,0,0
276.44,0,0,0,0
276.48,0,0,0,0
276.52,0,0,0,0
276.56,0,0,0,0
276.60,0,0,0,0
276.64,0,0,0,0
276.68,0,0,0,0
276.72,0,0,0,0
276.76,0,0,0,0
276.80,0,0,0,0
276.84,0,0,0,0
276.88,0,0,0,0
276.92,0,0,0,0
276.96,0,0,0,0
277.00,0,0,0,0
277.04,0,0,0,0
277.08,0,0,0,0
277.12,0,0,0,0
277.16,0,0,0,0
277.20,0,0,0,0
277.24,0,0,0,0
277.28,0,0,0,0
277.32,0,0,0,0
277.36,0,0,0,0
277.40,0,0,0,0
277.44,0,0,0,0
277.48,0,0,0,0
277.52,0,0,0,0
277.56,0,0,0,0
277.60,0,0,0,0
277.64,0,0,0,0
277.68,0,0,0,0
277.72,0,0,0,0
277.76,0,0,0,0
277.80,0,0,0,0
277.84,0,0,0,0
277.88,0,0,0,0
277.92,0,0,0,0
277.96,0,0,0,0
278.00,0,0,0,0
278.04,0,0,0,0
278.08,0,0,0,0
278.12,0,0,0,0
278.16,0,0,0,0
278.20,0,0,0,0
278.24,0,0,0,0
278.28,0,0,0,0
278.32,0,0,0,0
278.36,0,0,0,0
278.40,0,0,0,0
278.44,0,0,0,0
278.48,0,0,0,0
278.52,0,0,0,0
278.56,0,0,0,0
278.60,0,0,0,0
278.64,0,0,0,0
278.68,0,0,0,0
278.72,0,0,0,0
278.76,0,0,0,0
278.80,0,0,0,0
278.84,0,0,0,0
278.88,0,0,0,0
278.92,0,0,0,0
278.96,0,0,0,0
279.00,0,0,0,0
279.04,0,0,0,0
279.08,0,0,0,0
279.12,0,0,0,0
279.16,0,0,0,0
279.20,0,0,0,0
279.24,0,0,0,0
279.28,0,0,0,0
279.32,0,0,0,0
279.36,0,0,0,0
279.40,0,0,0,0
279.44,0,0,0,0
279.48,0,0,0,0
